"id","created_at","problem_id","user_id","language_id"
7106,2021-12-30 08:01:06.344,154,240,3
7107,2021-12-30 08:02:16.836,154,240,3
7108,2021-12-30 08:37:11.694,87,101,2
7109,2021-12-30 08:39:16.172,87,101,2
7110,2021-12-30 08:39:38.114,87,101,2
7111,2021-12-30 08:39:47.456,87,101,2
7112,2021-12-30 08:40:07.785,87,101,2
7113,2021-12-30 08:40:41.555,87,101,2
7114,2021-12-30 08:40:58.432,87,101,2
7115,2021-12-30 08:41:08.072,87,101,2
7116,2021-12-30 08:41:15.421,87,101,2
7117,2021-12-30 08:41:49.776,87,101,2
7118,2021-12-30 08:41:57.208,87,101,2
7119,2021-12-30 08:42:59.436,87,101,2
7120,2021-12-30 08:44:26.725,87,101,2
7121,2021-12-30 08:44:49.866,87,101,2
7122,2021-12-30 08:44:58.017,87,101,2
7123,2021-12-30 08:46:11.757,87,101,2
7124,2021-12-30 08:46:34.439,87,101,2
7125,2021-12-30 08:48:55.522,87,101,2
7126,2021-12-30 08:51:18.284,87,101,2
7127,2021-12-30 08:51:57.510,87,101,2
7128,2021-12-30 08:52:32.306,87,101,2
7129,2021-12-30 08:56:09.323,87,101,2
7130,2021-12-30 08:56:34.667,87,101,2
7131,2021-12-30 08:57:01.720,87,101,2
7132,2021-12-30 08:58:24.257,87,101,2
7133,2021-12-30 08:58:51.730,87,101,2
7134,2021-12-30 08:59:44.482,87,101,2
7135,2021-12-30 09:00:08.560,87,101,2
7136,2021-12-30 09:00:58.129,87,101,2
7137,2021-12-30 09:01:50.583,87,101,2
7138,2021-12-30 09:03:02.654,87,101,2
7139,2021-12-30 09:03:42.475,87,101,2
7140,2021-12-30 09:07:24.416,87,101,2
7141,2021-12-30 09:07:52.428,87,101,2
7142,2021-12-30 09:08:02.248,87,101,2
7143,2021-12-30 09:09:46.185,87,101,2
7144,2021-12-30 09:10:26.100,87,101,2
7145,2021-12-30 09:10:59.714,87,101,2
7146,2021-12-30 09:11:38.849,87,101,2
7147,2021-12-30 09:12:18.512,87,101,2
7148,2021-12-30 09:13:02.025,87,101,2
7149,2021-12-30 09:14:37.457,87,101,2
7150,2021-12-30 09:15:24.437,87,101,2
7151,2021-12-30 09:16:46.998,87,101,2
7152,2021-12-30 09:17:58.854,87,101,2
7153,2021-12-30 09:19:10.073,87,101,2
7154,2021-12-30 09:20:26.293,87,101,2
7155,2021-12-30 09:23:35.047,87,101,2
7156,2021-12-30 09:23:50.429,87,101,2
7157,2021-12-30 09:27:19.380,87,101,2
7158,2021-12-30 09:28:41.769,87,101,2
7159,2021-12-30 11:35:48.727,119,304,2
7160,2021-12-30 11:36:26.490,33,412,3
7161,2021-12-30 11:39:57.950,37,412,3
7162,2021-12-30 11:42:01.569,74,412,2
7163,2021-12-30 11:43:12.434,74,412,2
7164,2021-12-30 11:46:06.581,74,412,2
7165,2021-12-30 11:46:11.855,74,412,2
7166,2021-12-30 11:50:56.130,74,412,2
7167,2021-12-30 11:51:41.029,74,412,2
7168,2021-12-30 11:51:49.963,119,304,2
7169,2021-12-30 11:51:58.543,74,412,2
7170,2021-12-30 11:52:17.250,119,304,2
7171,2021-12-30 11:52:21.010,74,412,2
7172,2021-12-30 11:52:35.884,74,412,2
7173,2021-12-30 11:52:42.015,74,412,2
7174,2021-12-30 11:52:51.331,119,304,2
7175,2021-12-30 11:53:31.295,119,304,2
7176,2021-12-30 11:53:51.489,74,412,2
7177,2021-12-30 11:54:01.123,74,412,2
7178,2021-12-30 11:56:04.654,119,304,2
7179,2021-12-30 12:00:56.930,117,413,2
7180,2021-12-30 12:02:56.115,118,413,2
7181,2021-12-30 12:03:38.873,118,413,2
7182,2021-12-30 12:04:16.710,118,413,2
7183,2021-12-30 12:07:32.834,119,413,2
7184,2021-12-30 12:08:20.091,119,413,2
7185,2021-12-30 12:08:30.202,119,413,2
7186,2021-12-30 12:10:21.536,119,413,2
7187,2021-12-30 12:10:38.078,119,413,2
7188,2021-12-30 12:11:36.087,119,413,2
7189,2021-12-30 12:11:53.850,119,413,2
7190,2021-12-30 12:12:03.949,119,413,2
7191,2021-12-30 12:14:39.036,119,413,2
7192,2021-12-30 12:15:21.743,119,413,2
7193,2021-12-30 12:17:21.797,119,413,2
7194,2021-12-30 12:17:41.542,119,413,2
7195,2021-12-30 12:19:00.466,119,413,2
7196,2021-12-30 12:19:24.657,119,413,2
7197,2021-12-30 12:19:49.714,119,413,2
7198,2021-12-30 12:19:57.863,119,413,2
7199,2021-12-30 12:22:03.053,119,413,2
7200,2021-12-30 12:22:14.298,119,413,2
7201,2021-12-30 12:23:57.432,120,413,2
7202,2021-12-30 12:24:18.063,120,413,2
7203,2021-12-30 12:24:36.018,120,413,2
7204,2021-12-30 12:25:33.930,121,413,2
7205,2021-12-30 12:28:00.290,122,413,2
7206,2021-12-30 12:28:14.027,122,413,2
7207,2021-12-30 12:28:21.914,122,413,2
7208,2021-12-30 12:28:56.015,122,413,2
7209,2021-12-30 12:29:12.734,122,413,2
7210,2021-12-30 12:29:28.774,122,413,2
7211,2021-12-30 12:30:38.323,122,413,2
7212,2021-12-30 12:30:54.659,122,413,2
7213,2021-12-30 12:31:11.029,122,413,2
7214,2021-12-30 12:32:13.808,122,413,2
7215,2021-12-30 12:33:46.699,122,413,2
7216,2021-12-30 12:34:07.275,122,413,2
7217,2021-12-30 12:34:46.670,122,413,2
7218,2021-12-30 12:35:40.445,122,413,2
7219,2021-12-30 12:35:50.498,122,413,2
7220,2021-12-30 12:36:16.656,122,413,2
7221,2021-12-30 12:36:36.198,122,413,2
7222,2021-12-30 12:37:42.377,122,413,2
7223,2021-12-30 12:37:52.119,122,413,2
7224,2021-12-30 12:41:45.037,122,413,2
7225,2021-12-30 12:41:54.728,122,413,2
7226,2021-12-30 12:42:15.638,122,413,2
7227,2021-12-30 12:42:30.970,122,413,2
7228,2021-12-30 12:43:06.562,122,413,2
7229,2021-12-30 13:00:55.880,122,413,2
7230,2021-12-30 13:01:06.742,122,413,2
7231,2021-12-30 13:03:32.043,124,413,2
7232,2021-12-30 13:03:43.330,124,413,2
7233,2021-12-30 13:03:51.804,124,413,2
7234,2021-12-30 13:04:24.984,124,413,2
7235,2021-12-30 13:04:59.381,124,413,2
7236,2021-12-30 13:05:51.105,124,413,2
7237,2021-12-30 13:06:01.110,124,413,2
7238,2021-12-30 13:06:30.519,124,413,2
7239,2021-12-30 13:06:41.617,124,413,2
7240,2021-12-30 13:07:22.208,124,413,2
7241,2021-12-30 13:07:41.475,124,413,2
7242,2021-12-30 13:07:57.616,124,413,2
7243,2021-12-30 13:08:07.397,124,413,2
7244,2021-12-30 13:08:28.831,124,413,2
7245,2021-12-30 13:08:45.323,124,413,2
7246,2021-12-30 13:08:52.100,124,413,2
7247,2021-12-30 13:13:36.853,120,304,2
7248,2021-12-30 13:15:01.796,120,304,2
7249,2021-12-30 13:16:08.725,120,304,2
7250,2021-12-30 13:18:24.380,125,413,2
7251,2021-12-30 13:18:41.568,125,413,2
7252,2021-12-30 13:18:57.997,125,413,2
7253,2021-12-30 13:19:03.989,125,413,2
7254,2021-12-30 13:21:36.382,126,413,2
7255,2021-12-30 13:21:48.846,126,413,2
7256,2021-12-30 13:23:29.207,126,413,2
7257,2021-12-30 13:23:45.486,126,413,2
7258,2021-12-30 13:24:42.139,126,413,2
7259,2021-12-30 13:26:45.214,127,413,2
7260,2021-12-30 13:26:54.944,127,413,2
7261,2021-12-30 13:27:28.778,127,413,2
7262,2021-12-30 13:27:46.687,127,413,2
7263,2021-12-30 13:28:00.032,127,413,2
7264,2021-12-30 13:28:52.208,127,413,2
7265,2021-12-30 13:29:15.859,127,413,2
7266,2021-12-30 20:08:18.482,121,304,2
7267,2021-12-30 20:23:16.124,43,342,3
7268,2021-12-30 20:23:31.948,43,342,3
7269,2021-12-30 20:24:26.457,43,342,3
7270,2021-12-30 20:28:16.239,43,342,3
7271,2021-12-30 20:28:48.792,43,342,3
7272,2021-12-30 20:36:54.506,122,304,2
7273,2021-12-30 20:41:36.835,43,342,3
7274,2021-12-30 20:43:48.949,43,342,3
7275,2021-12-30 20:46:46.943,123,304,2
7276,2021-12-30 20:50:26.692,123,304,2
7277,2021-12-30 20:51:04.304,123,304,2
7278,2021-12-30 20:54:59.899,124,304,2
7279,2021-12-30 20:56:27.085,43,342,3
7280,2021-12-30 20:58:03.360,124,304,2
7281,2021-12-30 20:58:49.577,124,304,2
7282,2021-12-30 20:59:27.336,124,304,2
7283,2021-12-30 20:59:53.905,124,304,2
7284,2021-12-30 21:07:18.524,125,304,2
7285,2021-12-30 21:07:38.376,125,304,2
7286,2021-12-30 21:07:46.389,125,304,2
7287,2021-12-30 21:08:34.177,125,304,2
7288,2021-12-30 21:09:08.457,125,304,2
7289,2021-12-30 21:09:31.756,125,304,2
7290,2021-12-30 21:09:54.275,125,304,2
7291,2021-12-30 21:54:16.845,126,304,2
7292,2021-12-30 21:55:29.372,127,304,2
7293,2021-12-30 21:59:00.417,127,304,2
7294,2021-12-30 22:00:00.042,127,304,2
7295,2021-12-31 08:47:11.768,50,342,3
7296,2021-12-31 08:47:36.492,50,342,3
7297,2021-12-31 09:15:55.914,57,342,3
7298,2021-12-31 09:16:14.373,57,342,3
7299,2021-12-31 09:16:38.867,57,342,3
7300,2021-12-31 09:17:04.739,57,342,3
7301,2021-12-31 10:08:07.983,153,342,3
7302,2021-12-31 10:13:52.417,153,342,3
7303,2021-12-31 10:21:54.218,153,342,3
7304,2021-12-31 11:43:07.466,153,342,3
7305,2021-12-31 12:29:33.150,153,157,3
7306,2021-12-31 12:29:44.038,153,157,3
7307,2021-12-31 15:13:31.840,131,407,2
7308,2021-12-31 15:13:50.103,131,407,2
7309,2021-12-31 15:17:16.890,132,407,2
7310,2021-12-31 15:17:29.141,132,407,2
7311,2021-12-31 15:17:37.173,132,407,2
7312,2021-12-31 15:17:57.259,132,407,2
7313,2021-12-31 15:18:06.155,132,407,2
7314,2021-12-31 18:42:16.716,146,279,2
7315,2021-12-31 19:21:25.235,146,279,2
7316,2021-12-31 19:22:32.155,146,279,2
7317,2021-12-31 19:23:29.236,146,279,2
7318,2021-12-31 19:27:35.710,146,279,2
7319,2021-12-31 19:29:25.519,146,279,2
7320,2021-12-31 19:29:48.737,146,279,2
7321,2021-12-31 19:37:09.770,147,279,2
7322,2021-12-31 19:37:37.313,147,279,2
7323,2021-12-31 19:37:49.512,147,279,2
7324,2021-12-31 19:39:09.359,147,279,2
7325,2021-12-31 19:39:55.052,147,279,2
7326,2021-12-31 19:44:31.760,147,279,2
7327,2021-12-31 19:49:31.322,147,279,2
7328,2021-12-31 20:00:08.773,148,279,2
7329,2021-12-31 20:03:30.627,148,279,2
7330,2021-12-31 20:08:00.159,149,279,2
7331,2021-12-31 23:33:02.971,60,342,3
7332,2021-12-31 23:33:27.864,60,342,3
7333,2021-12-31 23:35:30.692,60,342,3
7334,2022-01-01 00:03:34.826,54,342,3
7335,2022-01-01 00:04:13.721,54,342,3
7336,2022-01-01 00:16:28.729,48,342,3
7337,2022-01-01 00:16:44.156,48,342,3
7338,2022-01-01 00:17:25.300,48,342,3
7339,2022-01-01 00:17:41.299,48,342,3
7340,2022-01-01 00:46:28.323,51,342,3
7341,2022-01-01 00:46:42.248,51,342,3
7342,2022-01-01 11:01:00.096,150,279,2
7343,2022-01-01 11:01:12.144,150,279,2
7344,2022-01-01 11:01:56.525,150,279,2
7345,2022-01-01 11:04:14.481,150,279,2
7346,2022-01-01 11:04:27.781,150,279,2
7347,2022-01-01 11:05:09.601,150,279,2
7348,2022-01-01 11:05:23.832,150,279,2
7349,2022-01-01 11:07:13.644,150,279,2
7350,2022-01-01 11:07:27.207,150,279,2
7351,2022-01-01 11:07:39.342,150,279,2
7352,2022-01-01 11:36:31.294,55,342,3
7353,2022-01-01 11:36:51.506,55,342,3
7354,2022-01-01 11:37:11.406,55,342,3
7355,2022-01-01 11:37:20.006,55,342,3
7356,2022-01-01 11:38:45.317,55,342,3
7357,2022-01-01 11:47:07.927,55,342,3
7358,2022-01-01 11:47:32.473,55,342,3
7359,2022-01-01 11:54:51.207,55,342,3
7360,2022-01-01 11:55:09.020,55,342,3
7361,2022-01-01 12:07:48.313,47,342,3
7362,2022-01-01 12:08:05.585,47,342,3
7363,2022-01-01 12:09:19.317,47,342,3
7364,2022-01-01 12:18:16.925,151,279,2
7365,2022-01-01 12:19:48.066,152,279,2
7366,2022-01-01 15:22:40.854,47,342,3
7367,2022-01-01 15:54:33.867,61,342,3
7368,2022-01-01 16:07:50.165,62,342,3
7369,2022-01-01 16:33:02.702,21,342,3
7370,2022-01-01 16:34:54.570,21,342,3
7371,2022-01-01 17:37:11.445,21,342,3
7372,2022-01-01 18:08:20.695,155,222,3
7373,2022-01-01 18:08:39.462,155,222,3
7374,2022-01-01 18:18:05.032,156,222,3
7375,2022-01-01 18:19:32.459,156,222,3
7376,2022-01-01 18:25:32.101,22,342,3
7377,2022-01-01 18:34:39.371,50,138,3
7378,2022-01-01 18:34:59.462,50,138,3
7379,2022-01-01 18:35:35.667,50,138,3
7380,2022-01-01 18:35:43.569,50,138,3
7381,2022-01-01 18:37:33.401,50,138,3
7382,2022-01-01 18:57:48.490,128,304,2
7383,2022-01-01 18:59:20.809,128,304,2
7384,2022-01-01 18:59:35.227,128,304,2
7385,2022-01-01 19:00:02.975,128,304,2
7386,2022-01-01 19:07:21.244,129,304,2
7387,2022-01-01 19:07:32.907,129,304,2
7388,2022-01-01 19:08:19.856,129,304,2
7389,2022-01-01 19:11:19.962,130,304,2
7390,2022-01-01 19:41:43.180,130,304,2
7391,2022-01-01 19:42:13.296,130,304,2
7392,2022-01-01 19:42:19.185,130,304,2
7393,2022-01-01 19:42:29.077,130,304,2
7394,2022-01-01 19:44:58.617,130,304,2
7395,2022-01-01 19:50:20.794,131,304,2
7396,2022-01-01 19:50:54.775,131,304,2
7397,2022-01-01 19:56:16.840,132,304,2
7398,2022-01-01 19:56:30.947,132,304,2
7399,2022-01-01 19:56:58.089,132,304,2
7400,2022-01-01 19:57:28.317,132,304,2
7401,2022-01-01 20:34:20.082,157,222,3
7402,2022-01-01 20:35:52.610,158,222,3
7403,2022-01-01 20:50:37.870,159,222,3
7404,2022-01-01 20:50:47.331,159,222,3
7405,2022-01-01 20:50:59.383,159,222,3
7406,2022-01-01 21:18:44.946,160,222,3
7407,2022-01-01 21:19:37.234,160,222,3
7408,2022-01-01 21:20:13.685,160,222,3
7409,2022-01-01 21:20:27.306,160,222,3
7410,2022-01-01 21:20:34.621,160,222,3
7411,2022-01-01 21:22:11.511,161,222,3
7412,2022-01-01 21:25:39.715,162,222,3
7413,2022-01-01 21:25:49.899,162,222,3
7414,2022-01-01 21:35:11.880,163,222,3
7415,2022-01-01 21:35:25.046,163,222,3
7416,2022-01-01 21:56:59.743,133,304,2
7417,2022-01-02 12:04:58.523,69,415,2
7418,2022-01-02 12:06:02.836,69,415,2
7419,2022-01-02 12:06:14.251,69,415,2
7420,2022-01-02 12:31:04.456,117,416,2
7421,2022-01-02 12:34:40.358,118,416,2
7422,2022-01-02 12:36:26.054,119,416,2
7423,2022-01-02 12:40:42.342,119,416,2
7424,2022-01-02 12:41:19.428,119,416,2
7425,2022-01-02 12:41:29.402,119,416,2
7426,2022-01-02 12:42:07.396,119,416,2
7427,2022-01-02 12:42:37.849,119,416,2
7428,2022-01-02 12:44:17.463,119,416,2
7429,2022-01-02 12:46:54.351,120,416,2
7430,2022-01-02 12:48:13.995,121,416,2
7431,2022-01-02 12:54:29.860,122,416,2
7432,2022-01-02 12:56:09.046,122,416,2
7433,2022-01-02 12:57:07.332,122,416,2
7434,2022-01-02 13:03:24.230,124,416,2
7435,2022-01-02 13:06:57.492,124,416,2
7436,2022-01-02 13:07:54.052,124,416,2
7437,2022-01-02 13:08:05.328,124,416,2
7438,2022-01-02 13:08:18.518,124,416,2
7439,2022-01-02 13:08:54.481,124,416,2
7440,2022-01-02 13:09:01.472,124,416,2
7441,2022-01-02 13:09:22.029,124,416,2
7442,2022-01-02 19:22:03.346,126,258,2
7443,2022-01-03 06:04:13.409,155,265,3
7444,2022-01-03 06:04:27.911,155,265,3
7445,2022-01-03 06:05:37.602,155,265,3
7446,2022-01-03 17:44:50.888,126,416,2
7447,2022-01-03 17:48:26.335,134,304,2
7448,2022-01-03 17:49:04.354,127,416,2
7449,2022-01-03 17:49:28.911,127,416,2
7450,2022-01-03 17:50:22.917,127,416,2
7451,2022-01-03 17:51:33.651,127,416,2
7452,2022-01-03 17:51:45.434,127,416,2
7453,2022-01-03 17:52:11.094,127,416,2
7454,2022-01-03 17:52:18.589,134,304,2
7455,2022-01-03 17:52:32.886,134,304,2
7456,2022-01-03 17:53:47.528,127,416,2
7457,2022-01-03 17:54:29.057,127,416,2
7458,2022-01-03 17:54:44.450,127,416,2
7459,2022-01-03 17:59:24.127,127,416,2
7460,2022-01-03 17:59:58.931,127,416,2
7461,2022-01-03 18:01:13.118,127,416,2
7462,2022-01-03 18:01:30.300,127,416,2
7463,2022-01-03 18:02:05.861,134,304,2
7464,2022-01-03 18:02:55.461,128,416,2
7465,2022-01-03 18:05:39.290,134,304,2
7466,2022-01-03 18:06:22.642,129,416,2
7467,2022-01-03 18:10:44.028,129,416,2
7468,2022-01-03 18:11:34.810,129,416,2
7469,2022-01-03 18:13:01.933,129,416,2
7470,2022-01-03 18:13:58.233,129,416,2
7471,2022-01-03 18:14:30.534,129,416,2
7472,2022-01-03 18:15:56.420,129,416,2
7473,2022-01-03 18:16:09.592,129,416,2
7474,2022-01-03 18:18:45.721,131,416,2
7475,2022-01-03 18:19:29.702,131,416,2
7476,2022-01-03 18:20:02.429,131,416,2
7477,2022-01-03 18:20:40.830,131,416,2
7478,2022-01-03 18:21:25.575,131,416,2
7479,2022-01-03 18:21:41.130,131,416,2
7480,2022-01-03 18:22:08.298,131,416,2
7481,2022-01-03 18:23:32.539,135,304,2
7482,2022-01-03 18:23:37.618,131,416,2
7483,2022-01-03 18:33:50.333,135,304,2
7484,2022-01-03 18:35:46.524,135,304,2
7485,2022-01-03 18:38:34.709,135,304,2
7486,2022-01-03 21:33:15.578,136,304,2
7487,2022-01-03 21:33:38.812,136,304,2
7488,2022-01-03 21:33:53.839,136,304,2
7489,2022-01-03 21:36:03.239,136,304,2
7490,2022-01-03 21:36:16.992,136,304,2
7491,2022-01-03 21:37:19.159,136,304,2
7492,2022-01-03 21:58:07.392,137,304,2
7493,2022-01-03 21:58:20.263,137,304,2
7494,2022-01-03 21:58:32.627,137,304,2
7495,2022-01-03 21:58:59.331,137,304,2
7496,2022-01-03 21:59:26.208,137,304,2
7497,2022-01-03 22:01:01.783,137,304,2
7498,2022-01-04 06:32:23.235,154,138,3
7499,2022-01-04 08:52:35.073,96,422,2
7500,2022-01-04 08:59:02.287,96,422,2
7501,2022-01-04 08:59:29.803,96,422,2
7502,2022-01-04 08:59:38.845,96,422,2
7503,2022-01-04 09:04:46.769,96,422,2
7504,2022-01-04 09:04:59.889,96,422,2
7505,2022-01-04 09:05:20.588,96,422,2
7506,2022-01-04 09:06:32.816,96,422,2
7507,2022-01-04 09:12:45.506,96,422,2
7508,2022-01-04 09:24:59.975,96,422,2
7509,2022-01-04 09:38:39.725,96,422,2
7510,2022-01-04 09:38:53.403,96,422,2
7511,2022-01-04 09:57:04.446,117,286,2
7512,2022-01-04 09:57:55.482,117,286,2
7513,2022-01-04 09:59:06.788,118,286,2
7514,2022-01-04 10:00:56.307,96,422,2
7515,2022-01-04 10:05:51.286,119,286,2
7516,2022-01-04 10:07:12.128,120,286,2
7517,2022-01-04 10:07:41.233,120,286,2
7518,2022-01-04 10:07:55.254,120,286,2
7519,2022-01-04 10:07:59.740,120,286,2
7520,2022-01-04 10:09:17.106,120,286,2
7521,2022-01-04 10:11:32.624,121,286,2
7522,2022-01-04 10:12:49.394,122,286,2
7523,2022-01-04 10:13:10.284,122,286,2
7524,2022-01-04 10:14:06.851,122,286,2
7525,2022-01-04 10:17:48.489,123,286,2
7526,2022-01-04 10:18:20.822,123,286,2
7527,2022-01-04 10:18:45.012,123,286,2
7528,2022-01-04 10:19:38.981,96,422,2
7529,2022-01-04 10:20:07.622,96,422,2
7530,2022-01-04 10:20:31.027,123,286,2
7531,2022-01-04 10:20:35.357,96,422,2
7532,2022-01-04 10:20:46.405,123,286,2
7533,2022-01-04 10:21:44.255,123,286,2
7534,2022-01-04 10:22:34.560,96,422,2
7535,2022-01-04 10:23:02.387,124,286,2
7536,2022-01-04 10:23:06.826,96,422,2
7537,2022-01-04 10:23:36.121,96,422,2
7538,2022-01-04 10:24:37.417,96,422,2
7539,2022-01-04 10:24:46.096,96,422,2
7540,2022-01-04 10:25:03.208,96,422,2
7541,2022-01-04 10:31:37.509,96,422,2
7542,2022-01-04 10:31:40.317,125,286,2
7543,2022-01-04 10:32:56.428,96,422,2
7544,2022-01-04 10:33:54.610,126,286,2
7545,2022-01-04 10:34:07.340,96,422,2
7546,2022-01-04 10:35:12.011,96,422,2
7547,2022-01-04 10:36:05.462,96,422,2
7548,2022-01-04 10:36:06.770,127,286,2
7549,2022-01-04 10:36:19.396,127,286,2
7550,2022-01-04 10:36:22.435,96,422,2
7551,2022-01-04 10:37:11.123,128,286,2
7552,2022-01-04 10:37:49.377,96,422,2
7553,2022-01-04 10:39:56.020,96,422,2
7554,2022-01-04 10:48:35.037,129,286,2
7555,2022-01-04 10:49:26.803,129,286,2
7556,2022-01-04 10:50:15.175,129,286,2
7557,2022-01-04 10:53:40.496,130,286,2
7558,2022-01-04 10:55:08.815,131,286,2
7559,2022-01-04 10:56:16.764,131,286,2
7560,2022-01-04 10:56:48.244,131,286,2
7561,2022-01-04 10:57:30.844,131,286,2
7562,2022-01-04 10:57:51.762,131,286,2
7563,2022-01-04 10:58:08.370,131,286,2
7564,2022-01-04 10:58:34.574,131,286,2
7565,2022-01-04 11:03:28.506,132,286,2
7566,2022-01-04 11:09:28.487,133,286,2
7567,2022-01-04 11:09:47.742,133,286,2
7568,2022-01-04 11:10:17.290,133,286,2
7569,2022-01-04 12:01:38.180,111,242,3
7570,2022-01-04 12:02:02.077,111,242,3
7571,2022-01-04 12:02:12.614,111,242,3
7572,2022-01-04 12:02:42.802,111,242,3
7573,2022-01-04 12:03:11.999,111,242,3
7574,2022-01-04 12:03:21.536,111,242,3
7575,2022-01-04 12:03:27.701,111,242,3
7576,2022-01-04 12:03:38.004,111,242,3
7577,2022-01-04 13:15:27.926,9,421,3
7578,2022-01-04 13:31:26.744,135,286,2
7579,2022-01-04 13:34:00.373,135,286,2
7580,2022-01-04 13:34:28.498,135,286,2
7581,2022-01-04 13:35:41.249,135,286,2
7582,2022-01-04 13:37:20.790,135,286,2
7583,2022-01-04 13:39:03.054,135,286,2
7584,2022-01-04 13:40:02.091,135,286,2
7585,2022-01-04 13:58:06.465,135,286,2
7586,2022-01-04 13:58:16.283,135,286,2
7587,2022-01-04 13:59:12.148,135,286,2
7588,2022-01-04 13:59:31.914,135,286,2
7589,2022-01-04 13:59:40.217,135,286,2
7590,2022-01-04 13:59:57.483,135,286,2
7591,2022-01-04 14:06:32.463,136,286,2
7592,2022-01-04 14:06:49.976,136,286,2
7593,2022-01-04 14:07:26.988,136,286,2
7594,2022-01-04 14:07:44.860,136,286,2
7595,2022-01-04 14:08:08.365,136,286,2
7596,2022-01-04 14:08:20.937,136,286,2
7597,2022-01-04 14:08:47.178,136,286,2
7598,2022-01-04 14:09:07.466,136,286,2
7599,2022-01-04 14:12:20.795,137,286,2
7600,2022-01-04 14:12:36.774,137,286,2
7601,2022-01-04 14:17:36.194,138,286,2
7602,2022-01-04 14:17:46.351,138,286,2
7603,2022-01-04 14:18:27.683,138,286,2
7604,2022-01-04 14:18:54.722,138,286,2
7605,2022-01-04 14:20:46.649,138,286,2
7606,2022-01-04 14:20:54.856,138,286,2
7607,2022-01-04 14:21:31.234,138,286,2
7608,2022-01-04 14:21:41.184,138,286,2
7609,2022-01-04 14:27:29.476,138,286,2
7610,2022-01-04 14:28:01.656,138,286,2
7611,2022-01-04 16:01:48.570,139,304,2
7612,2022-01-04 16:04:37.783,139,304,2
7613,2022-01-04 16:23:04.112,124,416,2
7614,2022-01-04 16:23:51.276,124,416,2
7615,2022-01-04 16:24:45.289,124,416,2
7616,2022-01-04 16:25:17.261,124,416,2
7617,2022-01-04 16:25:58.607,124,416,2
7618,2022-01-04 16:26:22.973,124,416,2
7619,2022-01-04 16:29:18.737,124,416,2
7620,2022-01-04 16:29:50.120,124,416,2
7621,2022-01-04 16:31:12.109,124,416,2
7622,2022-01-04 16:31:37.646,124,416,2
7623,2022-01-04 16:33:14.778,124,416,2
7624,2022-01-04 16:33:40.692,124,416,2
7625,2022-01-04 16:34:41.808,124,416,2
7626,2022-01-04 16:34:53.986,124,416,2
7627,2022-01-04 16:35:32.169,124,416,2
7628,2022-01-04 16:36:29.136,124,416,2
7629,2022-01-04 16:46:07.771,125,416,2
7630,2022-01-04 16:50:12.388,127,416,2
7631,2022-01-04 16:50:35.907,127,416,2
7632,2022-01-04 16:50:57.338,127,416,2
7633,2022-01-04 16:51:09.860,127,416,2
7634,2022-01-04 16:51:24.805,127,416,2
7635,2022-01-04 16:51:52.642,127,416,2
7636,2022-01-04 16:52:14.625,127,416,2
7637,2022-01-04 16:53:11.199,127,416,2
7638,2022-01-04 16:54:24.856,127,416,2
7639,2022-01-04 16:54:46.850,127,416,2
7640,2022-01-04 16:55:04.534,127,416,2
7641,2022-01-04 16:55:17.971,127,416,2
7642,2022-01-04 16:55:48.098,127,416,2
7643,2022-01-04 16:57:59.912,127,416,2
7644,2022-01-04 16:58:16.660,127,416,2
7645,2022-01-04 16:58:31.395,127,416,2
7646,2022-01-04 16:58:54.641,127,416,2
7647,2022-01-04 16:59:30.669,127,416,2
7648,2022-01-04 16:59:52.206,127,416,2
7649,2022-01-04 17:01:21.188,127,416,2
7650,2022-01-04 17:01:34.744,127,416,2
7651,2022-01-04 17:03:03.109,127,416,2
7652,2022-01-04 17:05:44.893,130,416,2
7653,2022-01-04 17:08:14.451,130,416,2
7654,2022-01-04 17:12:30.940,132,416,2
7655,2022-01-04 17:13:35.420,132,416,2
7656,2022-01-04 17:58:03.139,69,157,2
7657,2022-01-04 17:58:43.754,69,157,2
7658,2022-01-04 17:59:22.122,166,157,3
7659,2022-01-04 19:25:52.953,169,101,2
7660,2022-01-04 19:26:31.964,169,101,2
7661,2022-01-04 19:26:47.147,169,101,2
7662,2022-01-04 19:28:32.273,169,101,2
7663,2022-01-04 19:28:52.570,169,101,2
7664,2022-01-04 19:29:48.233,169,101,2
7665,2022-01-04 19:29:58.451,169,101,2
7666,2022-01-04 19:32:33.852,169,101,2
7667,2022-01-04 19:33:47.913,169,101,2
7668,2022-01-04 19:33:58.732,169,101,2
7669,2022-01-04 19:34:37.348,169,101,2
7670,2022-01-04 19:35:32.510,169,101,2
7671,2022-01-04 19:36:17.080,169,101,2
7672,2022-01-04 19:37:44.711,169,101,2
7673,2022-01-04 19:37:59.330,169,101,2
7674,2022-01-04 19:38:47.637,169,101,2
7675,2022-01-04 19:40:23.695,169,101,2
7676,2022-01-04 19:40:37.804,169,101,2
7677,2022-01-04 19:40:59.999,169,101,2
7678,2022-01-04 19:41:36.418,169,101,2
7679,2022-01-04 19:41:49.222,169,101,2
7680,2022-01-04 19:42:47.400,169,101,2
7681,2022-01-04 19:44:11.474,169,101,2
7682,2022-01-04 19:45:26.495,170,101,2
7683,2022-01-04 19:49:21.621,170,101,2
7684,2022-01-04 19:50:43.469,170,101,2
7685,2022-01-04 19:54:38.598,170,101,2
7686,2022-01-04 19:55:03.797,170,101,2
7687,2022-01-04 19:55:20.997,170,101,2
